,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
114,Toyota,Vanguard,jeep 5 doors,black,GasolineMixBlack,2010.0,152000.0,CVT,170.0,1291000,2.4 240S S package 4WD (5 Seater),2AZ-FE,2.4 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-02 13:00:00
702,Nissan,Skyline,sedan,grey,GasolineMixBlack,2001.0,195000.0,AT,215.0,291000,2.5 250GT FOUR,VQ25DD,2.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-02 13:00:00
636,Toyota,C-HR,jeep 5 doors,green,GasolineMixBlack,2016.0,106000.0,CVT,98.0,1431000,Hybrid 1.8 G,2ZR-FXE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-02 14:00:00
635,Toyota,RAV4,jeep 5 doors,whitemixblack,GasolineMixBlack,2019.0,25000.0,CVT,171.0,2621000,2.0 G Z Package 4WD,M20A-FKS,2.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 14:00:00
412,Toyota,Caldina,station wagon,grey,GasolineMixBlack,2003.0,281000.0,AT,132.0,525000,1.8 Z,1ZZ-FE,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-02 14:00:00
390,Subaru,Forester,jeep 5 doors,,GasolineMixBlack,2020.0,6000.0,CVT,177.0,2451000,1.8 Sport 4WD,CB18,1.8 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-02 15:00:00
727,Toyota,Mark II,sedan,whitemixblack,GasolineMixBlack,1996.0,251000.0,AT,140.0,271000,2.0 Grande,1G-FE,2.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-02 15:00:00
231,Nissan,Terrano Regulus,jeep 5 doors,,Diesel,1997.0,257000.0,AT,150.0,291000,3.2DT RS-R limited,QD32ETi,3.2 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-02 16:00:00
9,Toyota,Vellfire,minivan,whitemixblack,GasolineMixBlack,,211000.0,CVT,150.0,1810000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-02 16:00:00
211,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,,101000.0,CVT,76.0,651000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-02 17:00:00
461,Toyota,Sienta,minivan,,GasolineMixBlack,2013.0,112000.0,CVT,110.0,811000,1.5 Dice G,1NZ-FE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-02 17:00:00
191,Mercedes-Benz,CLA-Class,sedan,brown,GasolineMixBlack,,27000.0,Automatic,211.0,2351000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 19:00:00
381,Subaru,Forester,jeep 5 doors,silver,GasolineMixBlack,1998.0,37000.0,AT,167.0,491000,2.5 T/25,EJ25,2.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-02 19:00:00
711,Toyota,Passo,hatchback 5 doors,black,GasolineMixBlack,2010.0,35000.0,CVT,69.0,525000,1.0 plus hana C package,1KR-FE,1.0 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 20:00:00
832,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,Diesel,2017.0,72000.0,AT,177.0,3451000, 2.8 TX 5 seat Diesel Turbo 4WD,1GD-FTV,2.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 20:00:00
613,Toyota,Mark X,sedan,whitemixblack,GasolineMixBlack,,241000.0,AT,203.0,1251000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-02 22:00:00
961,Subaru,Levorg,station wagon,black,GasolineMixBlack,2014.0,181000.0,CVT,170.0,1131000,1.6 GT EyeSight 4WD,FB16,1.6 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 22:00:00
710,Toyota,Vellfire,minivan,whitemixblack,GasolineMixBlack,2011.0,123000.0,CVT,170.0,1810000,2.4 Z (7 Seater),2AZ-FE,2.4 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 23:00:00
126,Honda,Shuttle,station wagon,,GasolineMixBlack,2017.0,46000.0,Robot,110.0,1191000, 1.5 Hybrid X Honda Sensing 4WD,LEB,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-03 00:00:00
887,Toyota,Hiace,minivan,silver,GasolineMixBlack,,65000.0,Automatic,136.0,1871000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-03 01:00:00
236,Toyota,Hilux Surf,jeep 5 doors,whitemixblack,GasolineMixBlack,2000.0,246000.0,AT,150.0,1110000,2.7 SSR-G,3RZ-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-03 01:00:00
603,Lexus,RX400h,jeep 5 doors,silver,GasolineMixBlack,2005.0,210000.0,CVT,211.0,1181000,3.3h CVT H,3MZ-FE,3.3 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-03 01:00:00
442,Toyota,Ractis,hatchback 5 doors,,GasolineMixBlack,2011.0,35000.0,CVT,109.0,815000,1.5 G,1NZ-FE,1.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-03 02:00:00
700,Lexus,NX200t,jeep 5 doors,black,GasolineMixBlack,2016.0,52000.0,AT,238.0,3110000, 200t Version L 4WD,8AR-FTS,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-03 04:00:00
302,Land Rover,Range Rover Evoque,jeep 5 doors,brown,GasolineMixBlack,,38000.0,AT,240.0,2710000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-03 05:00:00
759,Honda,Stepwgn,minivan,whitemixblack,GasolineMixBlack,,59000.0,CVT,150.0,1881000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-03 05:00:00
407,Subaru,Legacy,station wagon,grey,GasolineMixBlack,1997.0,110000.0,AT,155.0,121000,2.0 touring wagon TS type R B limited,EJ20,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-03 06:00:00
315,Honda,Vezel,jeep 5 doors,green,GasolineMixBlack,2013.0,108000.0,Robot,132.0,1151000,1.5 Hybrid X 4WD,LEB,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-03 06:00:00
68,Honda,Fit,hatchback 5 doors,blue,GasolineMixBlack,2010.0,121000.0,CVT,120.0,761000,1.5 RS,L15A,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-03 09:00:00
626,Honda,Freed,minivan,whitemixblack,GasolineMixBlack,2017.0,96000.0,CVT,131.0,1211000,1.5 Modulo X Honda Sensing (6-Seater),L15B,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-03 10:00:00
823,Toyota,Camry,sedan,whitemixblack,GasolineMixBlack,,151000.0,AT,125.0,121000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-03 11:00:00
963,Toyota,Land Cruiser Prado,jeep 5 doors,grey,Diesel,1999.0,341000.0,AT,145.0,1111000,3.0 TX package I diesel turbo 5 seat 4WD,1KZ-TE,3.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-03 11:00:00
301,Mercedes-Benz,E-Class,sedan,black,GasolineMixBlack,2017.0,66000.0,AT,401.0,3510000,AMG E 43 4MATIC,M 276 DE 30 AL,3.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-03 11:00:00
354,UAZ,Buhanka,minivan,brown,GasolineMixBlack,,7000.0,Manual,78.0,410000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-03 12:00:00
876,Toyota,Alphard,minivan,black,GasolineMixBlack,2018.0,62000.0,CVT,182.0,3171000,2.5 G,2AR-FE,2.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-03 13:00:00
458,Toyota,Prius Alpha,minivan,grey,GasolineMixBlack,2011.0,323000.0,CVT,99.0,951000,1.8 G 5 seater,2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-03 15:00:00
986,Toyota,Mark II,sedan,whitemixblack,GasolineMixBlack,1998.0,210000.0,AT,160.0,341000,2.0 Grande Four,1G-FE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-03 16:00:00
853,Mercedes-Benz,E-Class,sedan,black,GasolineMixBlack,2009.0,210000.0,AT,184.0,1351000,E 200 CGI BlueEfficiency AТ Elegance,M 271 DE 18 AL,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-03 17:00:00
415,Toyota,Sienta,minivan,silver,GasolineMixBlack,2015.0,68000.0,CVT,103.0,1041000, 1.5 X 4WD (6 seater),1NZ-FE,1.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-03 18:00:00
11,Nissan,Juke,jeep 5 doors,burgundy,GasolineMixBlack,2010.0,41000.0,CVT,114.0,795000,1.5 15RX,HR15DE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-03 19:00:00
136,Honda,CR-V,jeep 5 doors,brown,GasolineMixBlack,2013.0,79000.0,AT,190.0,1621000,2.4 AT Elegance,K24Z7; K24Z9,2.4 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-04 01:00:00
871,Mitsubishi,Colt,hatchback 5 doors,whitemixblack,GasolineMixBlack,2003.0,224000.0,CVT,90.0,175000,1.3 Standard,4G19,1.3 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-04 01:00:00
910,Toyota,RAV4,jeep 5 doors,blue,GasolineMixBlack,2019.0,22000.0,AT,199.0,3451000,2.5 AT 4WD Престиж Safety,A25A-FKS,2.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-04 02:00:00
462,BMW,M5,sedan,grey,GasolineMixBlack,,46000.0,Automatic,600.0,8100000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-04 03:00:00
814,Toyota,Raum,station wagon,silver,GasolineMixBlack,1998.0,210000.0,AT,94.0,178000,1.5 E package,5E-FE,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-04 03:00:00
322,Subaru,Forester,jeep 5 doors,black,GasolineMixBlack,2021.0,4000.0,CVT,177.0,2585000,1.8 Sport 4WD,CB18,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-04 04:00:00
134,Nissan,DAYZ,hatchback 5 doors,blue,GasolineMixBlack,,66000.0,CVT,64.0,521000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-04 07:00:00
767,Nissan,X-Trail,jeep 5 doors,grey,GasolineMixBlack,,241000.0,AT,150.0,475000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-04 07:00:00
574,Nissan,Safari,jeep 5 doors,black,Diesel,,291000.0,AT,125.0,1151000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-04 07:00:00
862,Honda,Inspire,sedan,grey,GasolineMixBlack,2001.0,221000.0,AT,260.0,371000,3.2 Type S,J32A,3.2 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-04 08:00:00
50,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,31000.0,CVT,152.0,3310000,2.5 Hybrid E-Four Premium Metal and Leather Package 4WD,2AR-FXE,2.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-04 08:00:00
476,Nissan,Note,hatchback 5 doors,pink,GasolineMixBlack,2018.0,26000.0,CVT,79.0,768000, 1.2 X,HR12DE,1.2 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-04 09:00:00
511,Subaru,Forester,jeep 5 doors,,GasolineMixBlack,2015.0,110000.0,CVT,148.0,1571000, 2.0i-L EyeSight 4WD,FB20,2.0 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-04 09:00:00
392,Nissan,DAYZ,hatchback 5 doors,whitemixblack,GasolineMixBlack,2013.0,129000.0,CVT,49.0,495000,660 Highway Star G,3B20,0.7 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-04 09:00:00
672,Nissan,Juke,jeep 5 doors,red,GasolineMixBlack,2015.0,51000.0,CVT,114.0,925000, 1.5 15RX V Urban Selection Personalization,HR15DE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-04 10:00:00
460,Toyota,Prius,liftback,,GasolineMixBlack,,19000.0,CVT,98.0,1595000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-04 11:00:00
234,Haval,Jolion,jeep 5 doors,grey,GasolineMixBlack,2021.0,8000.0,Robot,150.0,1991000,1.5 DCT 4WD Premium,GW4B15,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-04 12:00:00
71,Toyota,C-HR,jeep 5 doors,black,GasolineMixBlack,2018.0,92000.0,CVT,116.0,1399000,1.2 S-T,8NR-FTS,1.2 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-04 14:00:00
422,Hyundai,Grand Starex,minivan,,Diesel,,33000.0,Automatic,175.0,2488000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-04 14:00:00
932,Toyota,Vanguard,jeep 5 doors,black,GasolineMixBlack,2008.0,157000.0,CVT,170.0,1181000,2.4 240S G package 4WD (5 Seater),2AZ-FE,2.4 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-04 15:00:00
799,Daihatsu,Tanto,hatchback 5 doors,blue,GasolineMixBlack,2009.0,171000.0,CVT,58.0,435000,660 X limited  selection,KF-VE,0.7 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-04 17:00:00
591,Toyota,Corolla Fielder,station wagon,whitemixblack,GasolineMixBlack,2012.0,188000.0,CVT,103.0,735000,1.5 G 4WD,1NZ-FE,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-04 17:00:00
199,Honda,Freed Spike,minivan,grey,GasolineMixBlack,2010.0,109000.0,CVT,118.0,711000,1.5 G just selection,L15A,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-04 18:00:00
784,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2012.0,231000.0,CVT,99.0,861000,1.8 G,2ZR-FXE,1.8 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-04 21:00:00
45,Toyota,Vitz,hatchback 5 doors,whitemixblack,GasolineMixBlack,2015.0,31000.0,CVT,99.0,945000, 1.3 U,1NR-FKE,1.3 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-05 12:00:00
889,Toyota,Highlander,jeep 5 doors,black,GasolineMixBlack,2020.0,17000.0,AT,249.0,7310000,3.5 AT Люкс Safety,2GR-FKS,3.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-05 12:00:00
479,Toyota,Corolla Fielder,station wagon,black,GasolineMixBlack,2010.0,47000.0,CVT,110.0,811000,1.5 X 202,1NZ-FE,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-05 12:00:00
42,Toyota,Crown,sedan,blue,GasolineMixBlack,1993.0,251000.0,AT,230.0,151000,3.0 Royal saloon G,2JZ-GE,3.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-05 13:00:00
178,Lexus,RX450h,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,51000.0,CVT,262.0,4351000, RX450h F Sport 4WD,2GR-FXS,3.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-05 13:00:00
419,Hyundai,Staria,minivan,whitemixblack,Diesel,,29000.0,AT,177.0,3291000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-05 13:00:00
366,BMW,X4,jeep 5 doors,black,Diesel,2018.0,45000.0,AT,249.0,5100000,xDrive 30d AT M Sport,B57D30,3.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-05 14:00:00
160,Subaru,Impreza,sedan,whitemixblack,GasolineMixBlack,2016.0,137000.0,CVT,115.0,1165000,G4 1.6 i-L EyeSight,FB16,1.6 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-05 17:00:00
846,Honda,CR-V,jeep 5 doors,grey,GasolineMixBlack,,281000.0,AT,130.0,411000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-05 17:00:00
628,Toyota,Estima,minivan,whitemixblack,GasolineMixBlack,2003.0,137000.0,AT,220.0,409000,3.0 T Aeras G edition (7 Seater),1MZ-FE,3.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-05 18:00:00
980,Toyota,Corona,sedan,green,GasolineMixBlack,1994.0,310000.0,AT,135.0,145000,2.0 EX saloon,3S-FE,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-05 18:00:00
968,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2012.0,199000.0,CVT,99.0,895000,1.8 S,2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-05 19:00:00
755,Nissan,NV200,minivan,whitemixblack,GasolineMixBlack,,29000.0,AT,109.0,1275000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-05 20:00:00
128,Nissan,Serena,minivan,violet,GasolineMixBlack,2017.0,88000.0,CVT,150.0,1471000, 2.0 X V Selection 4WD,MR20DD,2.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-05 20:00:00
538,Toyota,Mark II,sedan,black,GasolineMixBlack,1993.0,251000.0,AT,180.0,425000,2.5 Grande G,1JZ-GE,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-05 21:00:00
478,Toyota,Aqua,hatchback 5 doors,grey,GasolineMixBlack,2011.0,189000.0,CVT,74.0,655000,1.5 G,1NZ-FXE,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-05 21:00:00
426,Nissan,Juke,jeep 5 doors,burgundy,GasolineMixBlack,2018.0,41000.0,CVT,114.0,1110000, 1.5 15RX V Selection,HR15DE,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-05 22:00:00
194,Mitsubishi,Colt Plus,station wagon,whitemixblack,GasolineMixBlack,2006.0,181000.0,CVT,105.0,371000,1.5 G,4A91,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-05 23:00:00
796,Nissan,March,hatchback 5 doors,brown,GasolineMixBlack,,161000.0,AT,97.0,241000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-05 23:00:00
537,Honda,Vezel,jeep 5 doors,whitemixblack,GasolineMixBlack,2021.0,3000.0,CVT,118.0,2545000,1.5 G,L15Z,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-06 00:00:00
517,Toyota,Corona Premio,sedan,grey,GasolineMixBlack,1997.0,136000.0,AT,115.0,231000,1.8 E,7A-FE,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-06 01:00:00
546,Toyota,Corolla Fielder,station wagon,whitemixblack,GasolineMixBlack,2017.0,91000.0,CVT,74.0,951000,1.5 Hybrid G,1NZ-FXE,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 02:00:00
89,Toyota,Hiace,minivan,grey,Diesel,1998.0,191000.0,AT,130.0,1141000,3.0 Super Custom Limited Triple Moon Roof Diesel Turbo 4WD,1KZ-TE,3.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-06 02:00:00
170,Toyota,Prius Alpha,minivan,grey,GasolineMixBlack,2017.0,75000.0,CVT,99.0,2100000,1.8 S Touring Selection GR Sport 5 seater,2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-06 02:00:00
325,Toyota,Mark X,sedan,whitemixblack,GasolineMixBlack,2016.0,81000.0,AT,318.0,3100000, 3.5 350RDS,2GR-FSE,3.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-06 03:00:00
153,Toyota,Noah,minivan,,GasolineMixBlack,2017.0,63000.0,CVT,152.0,2095000,2.0 Si (8 Seater),3ZR-FAE,2.0 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 04:00:00
188,Honda,Insight,liftback,,GasolineMixBlack,2009.0,75000.0,CVT,88.0,710000,1.3 L,LDA,1.3 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-06 04:00:00
379,Toyota,Caldina,station wagon,grey,GasolineMixBlack,1996.0,188000.0,Manual,100.0,91000,1.5 U,5E-FE,1.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-06 04:00:00
138,Nissan,March,hatchback 5 doors,silver,GasolineMixBlack,2003.0,195000.0,AT,90.0,231000,1.2 rafeet ,CR12DE,1.2 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-06 05:00:00
582,Toyota,C-HR,jeep 5 doors,grey,GasolineMixBlack,2018.0,16000.0,CVT,98.0,1971000,Hybrid 1.8 G Mode-Nero,2ZR-FXE,1.8 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-06 05:00:00
775,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,Diesel,2017.0,23000.0,AT,177.0,4051000, 2.8 TX L Package 7 seat Diesel Turbo 4WD,1GD-FTV,2.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 05:00:00
154,Tesla,Model Y,jeep 5 doors,grey,Electro,2020.0,24000.0,AT,,4999999,75D kWh Long Range,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-06 05:00:00
562,Toyota,Vitz,hatchback 5 doors,,GasolineMixBlack,2018.0,116000.0,CVT,69.0,725000, 1.0 F,1KR-FE,1.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-06 07:00:00
800,Mitsubishi,Outlander,jeep 5 doors,whitemixblack,GasolineMixBlack,2009.0,185000.0,CVT,170.0,945000,2.4 24G 4WD,4B12,2.4 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-06 09:00:00
101,Toyota,Crown,sedan,whitemixblack,GasolineMixBlack,2018.0,74000.0,CVT,184.0,2521000,2.5 G,A25A-FXS,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 10:00:00
255,Nissan,Dualis,jeep 5 doors,black,GasolineMixBlack,2007.0,181000.0,CVT,137.0,611000,2.0 20G,MR20DE,2.0 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-06 11:00:00
676,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2017.0,34000.0,AT,163.0,3361000, 2.7 TX 5 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-06 12:00:00
494,Toyota,Crown,sedan,whitemixblack,GasolineMixBlack,,91000.0,CVT,184.0,2471000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 14:00:00
997,Toyota,Corolla Levin,coupe,grey,GasolineMixBlack,1993.0,141000.0,AT,115.0,110000,1.6 SJ,4A-FE,1.6 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-06 16:00:00
737,Toyota,Voxy,minivan,black,GasolineMixBlack,,7000.0,Automatic,99.0,2111000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-06 17:00:00
834,Honda,Civic Ferio,sedan,grey,GasolineMixBlack,1993.0,251000.0,Manual,94.0,71000,1.5 ETi,D15B,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-06 18:00:00
639,Toyota,Cresta,sedan,whitemixblack,GasolineMixBlack,1996.0,231000.0,AT,200.0,310000,2.5 Super Lucent,1JZ-GE,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 19:00:00
923,Honda,Vezel,jeep 5 doors,,GasolineMixBlack,2016.0,11000.0,Robot,132.0,1871000,1.5 Hybrid Z Honda Sensing,LEB,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 20:00:00
571,Honda,Fit,hatchback 5 doors,,GasolineMixBlack,2017.0,103000.0,Robot,110.0,915000,1.5 Hybrid F,LEB,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 20:00:00
944,Honda,Insight,liftback,whitemixblack,GasolineMixBlack,2009.0,165000.0,CVT,88.0,655000,1.3 G,LDA,1.3 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-06 21:00:00
248,Mitsubishi,Pajero Mini,jeep 3 doors,grey,GasolineMixBlack,2008.0,133000.0,AT,64.0,475000,660 NAVI edition VR 4WD,4A30,0.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-06 22:00:00
612,Nissan,March,hatchback 5 doors,grey,GasolineMixBlack,2008.0,131000.0,AT,90.0,321000,1.2 12E,CR12DE,1.2 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-06 22:00:00
34,Isuzu,Bighorn,jeep 5 doors,grey,Diesel,,329000.0,AT,135.0,751000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-06 22:00:00
249,Mazda,Demio,hatchback 5 doors,grey,GasolineMixBlack,2013.0,44000.0,AT,91.0,581000,1.3 13C,ZJ-VE,1.3 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-06 23:00:00
602,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2002.0,158000.0,AT,185.0,1109000,3.4 Prado TZ G selection,5VZ-FE,3.4 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-07 00:00:00
35,Nissan,Tiida Latio,sedan,grey,GasolineMixBlack,2005.0,151000.0,AT,109.0,325000,1.5 15S,HR15DE,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-07 00:00:00
593,Mitsubishi,Eclipse Cross,jeep 5 doors,red,GasolineMixBlack,2021.0,21000.0,CVT,150.0,3251000,1.5T CVT 4WD Ultimate,4B40,1.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-07 00:00:00
495,Toyota,Crown,sedan,grey,GasolineMixBlack,2018.0,110000.0,CVT,184.0,3910000,2.5 RS Advance,A25A-FXS,2.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-07 03:00:00
33,Lexus,RX200t,jeep 5 doors,silver,GasolineMixBlack,2016.0,151000.0,AT,238.0,3410000,2.0t AT AWD Luxury,8AR-FTS,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-07 03:00:00
996,Honda,Fit,hatchback 5 doors,black,GasolineMixBlack,2012.0,1000.0,AT,100.0,695000,1.3 G 4WD,L13A,1.3 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-07 03:00:00
235,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,,210000.0,CVT,99.0,910000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-07 05:00:00
797,Suzuki,Solio,hatchback 5 doors,silver,GasolineMixBlack,2011.0,124000.0,CVT,91.0,581000,1.2 G Idling Stop,K12B,1.2 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-07 06:00:00
647,Toyota,Camry,sedan,silver,GasolineMixBlack,2001.0,271000.0,AT,159.0,510000,2.4 G limited edition,2AZ-FE,2.4 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-07 06:00:00
105,Suzuki,Jimny,jeep 3 doors,red,GasolineMixBlack,2010.0,94000.0,AT,64.0,695000,660 X Adventure XC 4WD,K6A,0.7 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-07 07:00:00
